well,oracle_shift,base_rmse,tw_delta,prefix_delta,ridge_correction,ridge_rmse
198a5607,-7.601751209367914,10.034344289579472,4.461906121275795,-6.029926926025707,1.014946627324026,10.82353571997287
1a518997,10.792660943629883,11.025920148366499,-6.2091856483693855,-14.297643460248432,-3.8721643871852005,14.837334223414572
1b1c5372,-16.03204407319569,21.190286262376148,-12.071323130869573,-19.252610594956156,-5.074178164641178,17.665690475790086
1b6ba517,-5.652278850544238,8.142666743660923,-1.3608904343458648,-6.7058435045818445,1.5387044515128445,9.2771227406178
1b82b665,0.9401046855391498,4.208248998437681,-1.6457178321124744,-7.010379822741786,-0.33436629075936797,4.295327587333215
1d78281a,0.30973692997946767,6.834330874052534,1.019310981939355,-21.574684613432836,4.309332029221406,7.912578750831564
200d233d,12.408307355402131,13.650857882751572,2.694712009449338,-2.834599570774846,3.636616892392073,10.455734459511248
204cc64b,2.6604826310075023,5.754414919449777,1.9245179804447539,-8.810487479711648,-0.9947084069636597,6.2765870311312
2075c696,16.58205500250139,19.35362087277359,-2.9841620983463697,-11.077564501524959,-3.019967150762953,21.996303445764763
22c5f93f,-7.972785663760256,9.779205674365425,-4.091290083328181,-14.806720591455232,-2.595905296711431,7.808866426238212
230eaaa3,10.207132848410009,21.10676807912524,6.111820034339297,-9.15796581929201,3.118850618750249,19.78771949286232
23b9beb0,3.1823750682656935,5.1280343391838645,2.9122368059146075,-9.774959324415036,3.568213676247279,4.0395663802120545
25050f63,20.308888990998096,21.552316751332718,3.581088611929034,-19.974407016410243,2.3366717657134184,19.366258732494135
25939962,4.631183740314992,9.195409891515121,-5.3184300529389,-13.452680087821491,0.3780876717507293,9.010911519089412
264feceb,-4.170683208850881,5.500299127909322,-1.7842897276323695,-6.770328598915424,0.8058180951899911,6.133861532265997
26623a50,-11.212339061276804,12.971909382265661,7.722838890826763,-10.40217324237709,0.1015131922637956,13.05975262444161
27300fd5,14.401771142910373,15.108363946322212,-3.2920150027876454,-8.66949137328448,-3.0349030045889953,18.024684585529876
29b24409,7.155891739503977,8.80117862297301,-2.0313879517328868,-16.90712358141737,-1.1331576229434646,9.74486007591058
29de15c8,-6.031324307145591,6.993734664148084,6.145285087434272,-11.343872966069526,4.1740951346632595,10.802131161849543
2ab29395,2.7888249760898476,3.515806242068975,3.3028624409187275,-11.29055009925453,2.9271465544137265,2.145339517078486
2bff06cf,25.79616365410924,28.363407622177668,6.187128032785025,-16.928687922744928,8.112641943372177,21.254358912146955
2c0c4a4e,-1.2608151972567685,3.7506284128690806,-6.195875401743033,-7.140196877956997,-2.623080081114081,3.7859376835305465
2cee0cba,-1.5265813234588699,7.350332381266361,-2.40367601131583,-3.680286666597384,-2.7836909772931486,7.299127362892124
2d0c268a,-7.51271504688596,9.510093091473363,-8.667083299657442,-11.545813953060176,-1.8862294334371796,8.102982388671705
2d196986,-4.456526984629196,7.873643242955276,-3.3810349024444983,-10.220430707045477,-2.125333156887359,6.896962361439035
2d9f6cb9,1.144087425446213,5.021205149375096,-0.9770825852632137,-16.504330801640066,-0.053317539635230476,5.033621337114063
2e43c2ea,0.2717654365827701,4.320976562709095,-5.781800232405605,-6.601644807571499,1.5056223055269977,4.48546371917124
2e63d9de,-13.30452723923207,17.10375633859798,1.8435087337654532,-20.845318458583286,2.457777648644594,19.078215094945946
2f19d536,-0.9053625680323165,2.380761429874923,-3.519250021370272,-10.010520298561426,-1.0074535959601483,2.204260915674278
2f8e53c3,-1.724509277797833,2.9534037717626402,,,2.2825537764882156,4.669605541249634
2fd68f7b,54.00980390501169,58.23630960148146,6.0640405178545365,-8.701769381591504,4.1383187289190895,54.42034428236361
33c40295,-1.5722653151950194,7.481277488951616,-1.459474945484358,-10.34449735739227,3.9204016479483808,9.14696042482646
3407f5bf,-9.620540002355911,18.852295961507888,2.7528974381619733,0.4553693521060226,2.978981401794945,20.532954310011313
3417285d,23.078954098470454,25.375621384152133,11.075013419285625,-16.63519919699431,6.868694229452243,19.340541961735568
347242c8,-0.12166631050746522,2.3065854519340303,-2.493442429642841,-5.121038720227152,-1.2648043361022006,2.571438955433729
367456ce,4.385595810450666,7.213094671308092,3.2779147856622775,-1.6641394765137651,-2.529131022973887,8.978236536507726
368131f9,8.152120329640441,16.816356784317573,-8.629730929588149,-13.094687906811366,-1.2648213124574048,17.46458071409693
374be387,-0.5212104088318481,4.764356834413179,-3.235150466638603,-16.799998793436117,-10.864659318581515,11.376043736904347
37d36812,11.743182572075725,14.064170845128498,-2.895338090842615,-5.796855130771952,2.0603909626726593,12.39576613166654
38991fd4,-8.880755184537563,11.008289610609323,-7.1408518263424865,-14.59267841144544,0.21315901946720425,11.180961633650565
3932faa6,-6.106983700312542,11.394321877536537,-0.47311461674183947,2.124869284030012,-5.147918736570083,9.667219183286592
39b51819,9.44776074930961,10.668173754691157,4.299144637203694,0.03945960391060799,1.4643157739193269,9.396017334976127
3a7dd95d,-8.905995650036466,12.011520854761796,-0.11837708308302688,-17.35099680687892,2.351318924493665,13.84510766140251
3ac16ad0,-2.7090357649536934,7.171669169007969,-4.449816704399569,-15.18641168344251,-3.349527200617154,6.671146316268202
3b21ea64,2.4908251665980328,5.584881648525182,2.871006765763851,-10.566144735249335,-1.474286810067114,6.380345288851666
3d96d897,1.5441153569446924,3.0275286158703856,,,2.117337788841709,2.666499810761389
3e011332,5.0787810514404335,14.742998167097575,-1.728654965001013,-20.737234549712664,3.5004477155094302,13.930294831979857
3ef98781,-10.970124764827164,11.679645941994517,-12.006727674832707,-15.06861786046341,1.548158017504873,13.144500591232921
404c4384,0.28232035551669515,2.0794821800542462,,,2.1142397996401807,2.7568950295186294
42669188,-15.864677421175244,18.0537678640634,-11.353650181659026,-12.274431577004,4.6030127026049055,22.207586168122848
43c7f85a,-5.722909745464117,9.551395523530921,-7.921255207610928,-17.500470902609315,-1.2332302481468904,8.867619888156788
43e16325,38.080861148200725,45.976239434971404,7.573682748560366,-8.25192233867933,3.146558754304363,43.40585318296911
445af6c2,-28.008041263129318,31.033273591326616,2.5622074968105952,-10.199533980693952,3.7905619772268637,34.492968304199856
45fb3e21,-17.79873535871753,22.588866922457765,-8.030816110009471,-11.32292621054819,-4.960350806656051,18.9284454294975
46d41ff6,-5.803798013177385,8.390169321240457,-0.8617114942557775,-12.5499711864911,2.7814539700693515,10.507969426923056
46dfcfca,11.755843708263091,13.457007070435546,-1.6791421034912837,-18.189527834040348,1.0947645809366051,12.511985700109427
47ee27ab,-7.914650698191791,10.683645598572422,-0.849422261113908,-10.520955025765495,-2.0948002947045645,9.239547950007147
4936af16,-0.7199183539540981,4.0879231672068865,5.362985937283771,-7.392004521105843,2.480848585275918,5.141764520462962
493b5b31,9.419960039826705,14.887835311191983,-9.324520246475664,-7.762401457741099,2.127573188781628,13.6415138121301
4a035ec2,-14.776047781486715,17.562329387666672,-7.823805851855155,-14.717532863733773,-1.975695903866531,15.935897642462193
4a335117,0.29352704838822935,9.518914115627137,-2.090534245931032,-19.07456577426393,1.108035868284596,9.54918805083654
4a8ecc0b,-2.800293819489831,9.013543420830594,-4.015896319486143,-21.21908137264078,-1.504319926295909,8.66497939152567
4cd1ac61,8.772634983572154,10.314047085596966,1.4791931295345178,-20.022967379927614,-5.1495177650410655,14.941445040043572
4e050c92,4.777682180852581,6.731876168119308,-9.807029508815813,-13.317464678631598,-3.0159916345752733,9.123226472193533
4ed93db6,-9.028014756927755,12.294294217004339,-10.291863446164133,-14.55542825393523,-4.59440134338888,9.449949615932926
4f3eb9e9,18.832102979727377,26.981975133229334,7.3776539089670825,-6.551356142534983,1.035332378198165,26.26982914475462
511e1db0,-3.0371232538462074,5.6739780408677705,-8.76101054155254,-5.727958803753615,3.092290938722925,7.7807215278058734
5138a660,-8.814619194324388,10.020441822762018,-4.840219404648695,-17.063748883135194,-0.2475941158097618,9.803349503016861
516088b7,-0.23195297548044197,4.722202070030407,-7.0130011254281355,-12.588823785947826,-4.8076949719217135,6.571362493833411
521a7819,-21.119792512215437,23.833047321606507,-0.6145416369979283,-13.487498478768542,-0.7124396568405806,23.204063425157155
53134831,-7.02281390357491,8.544701246555949,4.070181080963916,-7.7605969011208815,3.604831962386441,11.68926263375608
543198e8,5.17858136296901,14.572714241986567,-7.168953713311384,-23.68996720634757,5.451697875583164,13.624275689928291
54753541,2.544161720367411,13.614689945791207,-7.0602337812018,-10.636287536887096,-2.1380219213285327,14.170739822437092
54a7e3c2,6.843782931609789,7.852780041930305,5.29674341064004,-13.18836082892371,2.145429372408475,6.074809934409387
5663b2b7,-4.426289171404081,10.005022669970943,9.83685592638585,0.9536856473203992,4.409333202081877,12.592722720865103
57796579,16.29290528910956,17.72279267295336,7.373178472226682,9.566807275312708,4.143035004637423,14.009210016917104
577eec7c,6.458389980556493,12.45389465688758,5.212014184931576,-11.088235418822189,0.9867219938484781,11.971960638954382
58850d2c,-18.556226257505894,19.51265992468648,-0.6092325450315551,-8.436926342953374,2.2216814234952103,21.63635394462026
58fa8486,-7.676224843733312,10.342370240002529,2.3389544325429905,-15.776634519632475,3.0639188067285077,12.78244420923891
5aa403d0,15.96027845249914,18.080759188767075,5.887150795279848,-14.216623565371929,5.1561645698205,13.744534963059733
5aef5c6c,-7.174366946809329,10.279471228183644,1.2406910174680132,-14.335191154391278,-0.8434769817005731,9.709590897349408
5bd25f59,2.0721023936849656,3.7129107748506485,6.171438689194638,-13.676808611670676,7.361548231543389,6.121301770352997
5cb483ac,1.1139903320773015,3.9731528291679012,3.170192977084835,-14.285548268034084,2.7626084299499176,4.1548658915296555
5cdd8dbc,3.5391918469565473,7.521756864639019,-0.012161005043808775,-9.592426116468529,-16.264135941314947,20.88594596591043
5d11dfb5,0.6243783501365343,8.350262103652105,2.5994585345777965,-14.9798215695612,1.8353267832136138,8.414477106935456
5d7198fd,3.2413451908405735,7.500782479513003,7.397512133801443,-14.049548793651864,0.980160483558721,7.132206912255603
5f75f796,4.12279573890256,6.407199670973995,-9.594873257514868,-17.726738550381885,-3.3890999808037816,8.971250761335895
5fb1c15f,16.036050371842606,17.817135961704437,-9.256995264276995,-14.531379409840232,-1.2339045330216427,18.93533112373817
65156b96,-4.383468742677829,6.775953364743562,1.271638256439319,-9.887206311248264,1.5504064236211779,7.868266662509931
67847288,-9.57144047737971,10.824942735928694,-2.143413230808869,-13.759893475661293,0.8396021847417691,11.573967415568083
67a8da4a,7.318578421328208,9.463445334910253,3.8355176281113597,1.4756752624826666,0.173011892283894,9.33029091286536
698930d1,9.405257662084557,12.499627429483047,1.3403886422564768,-10.850082407581098,4.263295296052652,9.706780679472413
6a0ff78e,-3.99674850745136,9.61630542016452,-1.541531313266446,-19.537653922490826,2.875515037527748,11.123279081894575
6ae68655,1.945266342001077,5.537680954988403,2.21318696515134,-8.312300788624054,5.495353333577371,6.283706459222832
6d590e26,1.1947489103770617,6.9930877403034994,-1.5091121647172718,-18.270929940750733,-2.185153319517194,7.674606847805113
6e9ccd38,-0.03373384799328351,11.738582791002765,4.712391864247816,-18.204923513963397,2.4986343809533085,12.00858346416047
70925e23,-10.384702886671812,13.97275368346632,-5.3074979990146876,-10.224914569710716,2.7272786810395995,16.103411194102957
71642c7d,-6.002064661833872,9.523382671173502,8.285411449171503,-18.598910518782187,5.181582540164643,13.4068639895965
722cf0d8,1.4141892157335574,9.966326519908561,6.139342678750778,-2.4040932270202573,3.8794770268927663,10.168843452201616
729665c0,-1.4577906962303542,3.8871618872788862,5.251339268334001,-7.24103478785212,-0.0472157854265898,3.869702236979551
729e9750,2.3030777110092524,5.440694035034913,1.7974514005160565,-15.608813559028548,0.6734780066875559,5.191587410055168
72dd8501,3.6615214416848136,5.363900538870043,-8.664463013758164,-16.157157841794643,-4.804220916248194,9.329173778737356
739a914f,-14.231848691879527,17.11450860875209,-4.5539354312914355,-18.56449315581334,-1.3974338098987196,15.971320956430912
73b1447d,7.788806967957498,13.371930616756451,-6.123485075671265,6.270927998831975,1.1884527690741526,12.716433854896493
7a5660b0,-17.975934666579704,19.124923627155123,0.334015425970666,-11.64989048449429,-0.5594756297713094,18.600040913616994
7acda2df,6.124814833421525,12.347696687630709,-1.960298900345938,-15.296297582116587,-1.9283850244017193,13.409186578463986
7b2c7b3c,-4.2029706400927775,5.954773029116534,-2.79906395368114,-10.5571571692046,-1.358931730617893,5.087525621106945
7cd4bb31,-4.82082020364637,6.304971823351296,-9.27368758262802,-19.660037029215054,-2.428490573972405,4.715464273470923
7ff89f8f,8.984355330538497,13.943899133037204,,,0.7328273205928025,13.483374830725959
807f0298,8.313890211561345,12.947718665604047,0.4645290094888884,-4.4119314094311735,1.1111443188969938,12.263857329080256
81bf5923,-34.757069007162706,39.985932496939746,5.653362428388485,-9.418494518136324,2.7642559334498418,42.41073893461564
833af382,-15.804367495964094,17.97270577189757,2.8257678470309546,-11.649782206936083,6.64802065256138,24.028105509751526
85380836,3.6042384402489445,5.3456485972040975,-6.478677971252932,-7.780942587201782,-1.624473969913105,6.551706469218235
8612b37f,6.420364204937567,14.2522336986926,4.998429458395535,-16.237706016145214,1.3856239245917692,13.684067325493364
861e71df,-11.143363681117439,13.113630862018386,-6.783733198105903,-16.09448133722999,-5.17924607862675,9.130359195122951
8648abae,0.07172689005118252,3.1082156028174106,-3.5171374608276897,0.5330977485962769,0.5956505586771528,3.1512466576558102
87695469,0.1829278097139363,7.030583725941116,0.7776135321374871,-14.312824045877282,2.0714739538302926,7.277516848648286
877ed19c,-9.333651305603897,10.090156589119413,-5.179491935685155,-15.407902077787607,3.3982626504984546,13.29645991547915
8b5be31b,-6.278633705380959,10.832322937422806,-4.916455112908038,-9.708339756515622,0.15582602785859864,10.92338093599888
8b9d8326,-1.131196224282519,6.106449343977997,6.096479968909906,-17.42544300123855,5.716055034865245,9.104612484814515
90386ee4,2.46174836379019,5.181598207570754,-7.025612654442243,-21.6217036895085,3.6049329973914754,4.700598481531932
925a7cd1,-6.419097076213993,6.640034312431585,1.0114463586882882,-15.238465818618007,6.652961368904509,13.181955863566927
93f5d2e6,-12.885051048362492,18.607612087173887,-7.959699357419878,-16.373673228835305,0.2530751391646867,18.783744216401733
940e709a,4.018744173229052,4.705357715913775,1.5789694854191278,-10.831283450187618,2.359534680855384,2.956867031915265
944f36b9,-0.8883159553346973,2.8130978537180824,-2.0823574227022905,-16.561623541068293,-0.9294257726322565,2.6694764121769903
95c8427f,-18.058055158734444,19.752193400734573,1.328675827486092,-12.07918968799071,-2.2312662099362743,17.735361187580715
96ae5806,-5.221559363203468,7.016579799374857,4.833382428686198,-11.087319695353068,3.147475077858266,9.592103386286551
9719aa04,5.518272891709231,9.216143793238832,4.3527960843784985,-9.011020212306521,5.330859517725478,7.383840090564631
97cd5bf9,7.985259583783159,11.049839457605978,5.9434712774849405,-11.0473575098274,1.9802325771640255,9.715705366503135
9896fc0b,-8.820423088919094,16.314183744340266,-1.5910561807529475,-11.03350183938834,-0.1848988754902369,16.214962418003896
98bc6f66,11.649116657768706,12.777851349783036,-6.884741947426884,-21.832749908345594,-1.8875667537082088,14.519413348803479
992c99e8,-7.243919377982393,11.507378777305322,2.2792328663025003,-12.241347507117737,1.2120257894689042,12.306437626080895
9a95e33f,-28.34430121525006,31.031821364829177,3.1281047995949645,-10.773380413605203,1.2972732450284172,32.22107171281095
9bd2bba3,5.636629320712593,6.951907546307005,1.0315532797895544,-20.449444584909127,2.479049502163553,5.150508590788542
9d3ec64c,-3.4255164875999857,4.84649632820182,-13.163666147495414,-8.178328976621493,-0.32746407224845053,4.620854057500642
9da441ba,9.6172706826429,10.848422048756476,8.482894823259752,-13.024901246010225,2.591583339014607,8.634619170243148
9df1b1f9,2.3773625360367916,3.83576326599539,2.6031187236732647,-3.1510996394051505,-1.7671795329118751,5.122348696280922
9e3e364d,-4.277229595323343,5.443943931288302,0.8168276791104723,-13.402761638154729,0.7708952913646223,6.068393311866565
9efc812e,5.334641411327533,8.35056417297518,,,0.0769838754378541,8.30159537584287
9f0c7bae,10.407729084183666,11.021812219874505,0.19537760164271412,-10.055701495040328,1.4024261725117562,9.70850145240655
a08d9e63,9.97109284120701,14.65613037784731,1.2031846382809048,-17.1588865205539,3.689240862924746,12.443517568659562
a0b83014,12.40085764547452,13.605007764899536,-2.362960286009999,-17.13890282828133,-0.8270543490962833,14.36289043597288
a3f71395,1.0363223498927916,12.38003581844113,4.334558013659064,-6.6767112008362055,-0.7219439012927411,12.461252868915635
a692b17e,6.906683512629012,10.266565135729012,5.549193208357606,-2.9971511630803827,-1.362435308456818,11.22846421465412
a6f967fb,-13.434725582767008,13.945131123279978,-10.296270147055832,-7.372100662772599,-1.5933834315065187,12.41741577400126
a79fd2e7,-9.847829027921359,12.081299280386126,-10.548033142423527,-7.773264982838148,3.7167754844299554,15.263569415952531
a85bb86f,3.5959343551597436,5.514885548513001,3.5901726901010536,-7.677008397164955,-2.7771397248590777,7.622289154577939
a8ed028a,19.194395385365116,20.852954722157122,-3.2407463266964083,-16.1312846740454,0.4673857705219282,20.423559815787144
a959858c,38.76591612302575,41.097399208935215,12.992705557708586,-24.33195449653767,8.82190257135025,32.90659381437221
a9c9b150,4.056314338910421,5.364991576610382,1.6397679770148545,-4.792742871902676,-1.5626682879724862,6.625889703447851
ab18d3fc,-10.437612389901965,15.214704777076642,-6.196538507233962,-16.60117226757731,-2.17500178629042,13.813552151372075
ab6fe95d,5.775344257154522,7.9825067072111,5.641371973199438,-9.725412219852176,3.8439240594300763,5.839194809406339
abf460d2,2.9351721517996574,4.740371807613997,-4.685143415951705,-11.85122842029946,2.594245549703407,3.7379299433961655
ac6f01d5,-11.78299094395734,14.431965103499259,2.294527719945125,-14.945581544416862,6.5651090565868016,20.151811700023
ad2133a8,-13.448302705402385,18.35090869138735,9.183254164901044,-11.250228888194783,5.369530144242575,22.583397381719696
ae8959c3,21.486700552727257,23.634921204705577,-7.15328813069031,-15.119950363426904,-1.7326277410541278,25.220396629007574
aed44918,7.640658763956299,8.698953148896411,-0.291449377875009,-13.850328498900893,0.9980207723197398,7.836884523035948
aee6393a,3.588389220046156,5.512596132801473,0.6086751764694582,-13.44448717904443,1.5479869629203948,4.6556868773276125
af7a59ce,-3.36139293864664,3.7188172900921606,,,2.806945054321204,6.370167434580497
b04b58a3,0.4000496312537106,10.626085247980143,-4.044624188133426,-12.578552116565943,-0.8825592207402039,10.69573435800863
b0f53bf4,-5.683801186144189,7.804094337521461,-0.3757996057373421,-13.231458444623815,0.7817466314856605,8.390566195876648
b3388334,-14.843694548194152,18.01244332375364,1.9026988325120633,-15.29136613623622,10.547878969555978,27.365029734290886
b4f37e6e,2.0026892094113595,7.9119904757227975,2.963317784118634,-20.827077499397717,3.4823354932007557,7.79603632261736
b56bc0aa,2.98287620490457,4.842642438074147,2.2429894937047763,-9.024612495869079,-4.29255414842046,8.2149572217589
b7974e66,-6.035813735671971,9.615397020402787,5.974332680516618,-17.220634338055067,1.6551023530587408,10.731961735495902
b977be4a,-5.698644384271874,17.59290888929684,-3.922111246703767,-15.570331010678483,-3.3925935010608876,16.80338555305637
bb2cdd83,1.6788234355994789,3.182532392030366,,,-0.5143240558917234,3.4813733235375928
bb337fa0,15.989990388772274,18.07744954804793,2.251210137267603,-19.483507241377982,-1.0155203742946255,18.981617050239983
bb682ebd,14.475417844573691,17.554208013841528,2.572557647092621,-12.960347550883675,2.8134323975673907,15.317127726319397
bcebcc5f,4.689469596763241,6.700692457974828,5.36933698555374,-16.212100265224308,5.850447234483062,4.925040445791211
bd2c2f34,-6.563274335235058,8.170699458933234,-4.5541507846459925,-9.542642802292796,1.2601800119311184,9.213587660127942
bd6f0e19,7.238257491982523,7.609493323449195,5.19976002687184,-4.580089241744786,2.663944992534604,5.141629310051203
be063506,-1.4169130180747742,2.5478115244286585,1.0474146690512498,1.5183030718694666,-3.0813296102728587,2.6933220482533318
be35c8f2,2.4533293185280196,6.271540019795909,-5.9851523236378235,-9.768326381134472,-3.1208847536225774,8.024042123325719
be83e781,-5.322151046438121,5.741454476268996,0.556295387037266,-16.42745133726345,5.450183240500944,10.985544762619503
bf70b410,-8.010127881246591,16.95174469353503,-3.670132966903044,-9.099220855974194,-2.9180691370880427,15.783806946831168
c03d4aed,4.7799968397051815,8.886400442607632,-0.690334669024765,-14.688893616169016,2.626613616742861,7.79466499239829
c03fba65,-15.687882417811537,19.47173130921782,-5.192481657778773,-0.31054014245815964,-2.734798043836602,17.344193847584634
c07fd0cd,-3.157404816435062,6.71660011031399,-8.492072510068837,-13.127734742155113,-1.5229838985509758,6.149377497262701
c2c6fc71,5.347876588721635,8.949316469406604,-3.425738561841777,-19.34685128361143,0.22638129465026177,8.815905813278597
c42fe306,9.006160938405595,12.565186634351102,-3.700715271065119,-2.0341208595988043,-2.6407139072173993,14.57472723508858
c43812e2,-0.1757608298463259,5.046413309976964,2.2782137303155783,-14.713029446885617,1.1604274001116701,5.217355116501183
c472c0b5,0.9267589674953642,2.9698481372151835,0.6570664144451179,-21.23374744290552,-0.4141689720722007,3.1239723931881596
c47e0767,16.40437784258496,18.576722027574892,2.8894968639815937,-8.758539211417096,3.634937078827995,15.461229133111651
c6797dd7,-5.835248988093055,8.23317628121266,-10.565139535550971,-17.842392673319427,0.9683135751672609,8.945586871563096
c6b782a4,-1.3748521615103608,6.313558028239256,9.533503565599688,0.2767611668471336,3.181475134480553,7.663609785090183
c908edd0,-9.894772579232024,13.93593450025701,9.942469386843495,-4.204299420466274,5.734640392058611,18.45487187243166
c9e6734f,5.5515584200995045,11.758489831298435,3.6152200440952065,-5.378105270295863,3.4509336896410843,10.576147998169544
c9e980e8,-8.100894372351005,10.902755781554069,-3.79577815504779,-18.651190346398145,-2.6333186980810415,9.118112620169361
cb879f40,3.4187701258294827,6.973984454783889,6.573353472548072,-1.412914932446031,2.37555907333982,6.167394855393939
cbe62450,15.253273246092393,17.54454594755868,7.523262090981556,-3.5810687681787554,0.8783586540243118,16.786509980197675
cc8a1d57,-17.315578483479865,21.08624200915077,2.3862904532294404,0.7230549674582589,3.906017633820425,24.39582926683887
cd7f1687,-3.738339917057506,6.830689253614097,-0.677797061219306,-10.899185251582434,2.8358108003856572,8.712209134290942
cdc31d65,0.3671329341428632,4.810271768621975,-7.13533314929203,-18.53720462407759,0.15691961291219178,4.800845502314328
ce8399b7,-1.0210468357450535,2.549644558080176,-4.7917344377803275,-7.960892726721157,0.3369005315116932,2.702253093994864
cf50c9d1,-20.362476716741376,22.118969963729295,-5.136596675750719,-11.051321855669023,-6.559191801706249,16.283397945826177
d0a43760,10.746893378570345,12.079587969945333,-1.1761432650087111,-2.3510384230702432,1.9607931273650752,10.373826962963324
d1457cc5,4.5312294672303794,9.005671710029125,1.5461978808661918,-11.465022101026237,3.0433168334700054,7.923633413392345
d24ff243,0.731398245774945,3.308974883962353,-4.090621002998215,-16.356307210128495,-1.4293078875449408,3.88368669994616
d273674e,-3.1002877622403573,4.608096028345744,-0.35159106005511337,-13.667114041072375,-0.16199521420550192,4.500703044590965
d3df146b,6.053087241777141,8.265816604877553,5.540066063408005,-21.93766481512298,2.7153252168288473,6.5440441872053015
d463e527,0.8424645545872375,6.325287983485212,2.9740379793263227,-10.00943571090525,0.24646266471211828,6.297200949709391
d4f60a28,0.807723657365017,4.713926983405565,-2.9664001323018523,-9.11913955214981,0.5872142879544655,4.649442383792906
d7eb0be8,14.835112024946119,23.717467764353717,0.9146199745860364,-18.043449897892106,2.4592664639645094,22.26205924234632
d90aa14c,10.960098204703609,14.521733879888856,7.560659509666539,7.351151790439851,-1.6214596703303732,15.781400469679241
d9d6d94d,-0.8180215371142566,9.291016838893466,3.109746539692317,-1.4883846041595112,-0.11126803916299824,9.281882092134383
da3bfe4e,-23.715741722222674,26.53940236639182,-8.6193397650585,-11.58795194896449,-2.8049512638514926,24.06583948512843
dbee6c86,0.28558298292849915,3.665837846701052,0.21691530504576126,-9.065754886754748,1.8624498741484694,3.9803666502965096
dc5fbe29,-8.627751413190136,9.818571919757982,-0.9729770338715591,-14.631168068256358,-0.32199527154381935,9.536867681798922
dd168de0,4.634081533126679,6.659271200620591,-6.086925314642414,-3.9305547595782384,0.49852309574674236,6.322501471469716
dd64382d,3.044823912186859,4.247388559936896,3.2086055509137292,-8.667186945223003,2.9926027220696567,2.9617704123640567
e0079ed1,-2.5782891459494564,5.416086002141489,0.7350632208689066,-16.547315910482574,0.8549998191301731,5.871446651397739
e149204f,0.4969705462433532,3.9165644081804993,1.6848134952434988,-17.950141284282196,3.4465372317571124,4.877749549934506
e14d641e,-7.594284754947209,9.311222573339123,-3.8651092341980697,-12.285341209042922,-1.3810154534331995,8.223771658076025
e161bd0c,5.708888044976381,6.664295971371035,-1.4324719404634305,-15.566966026868773,0.22993601995397472,6.468411967125656
